id,item_id,title,pros,cons,body,verified,date,eggs,author,helpful,not_helpful
75,84,quisquam ratione sed,Omnis veniam quibusdam molestiae maiores in voluptate quae quisquam.,Atque eum et beatae aut error.,Sunt qui eveniet sed autem ducimus architecto alias tempore qui. Omnis quidem suscipit et et. Consequuntur non et ducimus ipsa reiciendis distinctio quasi. Numquam blanditiis sint enim id tempore tenetur veniam et nesciunt. Tenetur repellendus in assumenda temporibus facilis cumque.,T,2017-11-25T03:42:43.206Z,2,Shany Hyatt,0,0
76,71,ut culpa illum,Amet ut magni qui mollitia aut eos.,Enim dignissimos necessitatibus voluptas itaque quaerat quibusdam.,Autem rerum sit aut unde voluptate voluptas molestiae atque sed. Et et aliquid error quos. Non earum facilis et rerum sed explicabo aut. Voluptatibus eius asperiores temporibus assumenda sapiente quidem.,T,2018-04-10T06:13:11.501Z,2,Annette Hahn,0,0
77,25,alias illo odit,Sit delectus est cum omnis maiores rerum voluptatem similique dolorem.,Sit est omnis libero non nostrum.,Aut eos consequatur laboriosam. Distinctio aperiam qui qui voluptatem. Odio voluptates in iure ex.,F,2017-06-13T21:08:57.357Z,4,Jayne Marvin,0,0
78,65,culpa dolorum ex,Quos debitis et asperiores libero.,Error quaerat nulla iste distinctio nihil recusandae laborum deserunt doloribus.,Et et libero explicabo qui nam quisquam eum quia. Veritatis nihil ea esse natus nihil consequatur. Et exercitationem dolores. Aperiam eos qui qui eaque est nihil. Aut qui eveniet et quo exercitationem fugit est consequuntur. Molestiae ullam delectus aut.,F,2017-08-27T22:19:55.775Z,1,Lauriane Stark,0,0
79,10,ut qui omnis,Sint omnis architecto ut voluptatem qui.,Eaque quibusdam itaque praesentium odio.,Voluptatum reprehenderit qui fuga reiciendis qui occaecati accusamus nihil accusantium. Ut saepe quis fugiat quam animi et. Vero facilis aliquid. Ea debitis sit quos et est labore cum. Aut odio quas autem distinctio sit reprehenderit voluptate est facilis. Vel aspernatur perferendis reprehenderit.,F,2017-03-17T04:54:08.426Z,5,Mr. Casimer White,0,0
80,40,ipsum cum est,Atque nam quas.,Fugiat velit distinctio eligendi.,Reiciendis nulla non qui qui est et qui omnis. Qui a repellendus sed voluptatibus id rerum ipsum officiis quia. Necessitatibus dignissimos ea ratione corporis officiis est vero sed ut.,T,2018-04-19T22:03:15.333Z,4,Fredrick Volkman,0,0
81,62,quas exercitationem laborum,In beatae quia dolore perspiciatis sapiente vel ex.,Dolores consequuntur itaque.,Est dicta veniam ut minima beatae sit inventore. Enim maiores est. Accusantium occaecati voluptas corrupti. Est et tempore nesciunt itaque distinctio consequuntur. Aut ratione repellat nulla repellat nam. Perferendis nulla rem rerum voluptate est rerum.,T,2018-04-18T09:40:13.607Z,2,Herta Crooks,0,0
82,61,voluptate sint maxime,Occaecati eum quia laborum aut quia tenetur aut.,Maiores iusto delectus esse aperiam iure id modi reprehenderit.,Temporibus consequatur et. Saepe blanditiis porro alias. Qui minus et voluptatum occaecati necessitatibus. Similique modi eius cum mollitia voluptatem voluptatem id earum labore. Aut et ullam consequatur.,T,2016-10-22T02:50:08.142Z,1,Ada Hauck,0,0
83,10,repellat sed error,Libero molestiae illo similique odio odit quas ex.,Quasi adipisci doloribus facilis eum totam quo voluptas.,Dolores incidunt enim sint. Eligendi aut architecto quod corrupti voluptatem earum. Perferendis ipsam ut sapiente minus vel.,F,2018-11-03T16:36:39.958Z,3,Mozell Medhurst,0,0
84,34,laboriosam qui deleniti,Non quis quibusdam minima optio.,Debitis sit optio aut nisi.,Tempora est voluptatum non sunt eum aspernatur atque exercitationem. Error ea qui vero nostrum iure ut libero. Molestiae saepe omnis delectus fugit enim.,F,2017-07-27T15:15:36.987Z,1,Ms. Kyler Prohaska,0,0
85,85,occaecati sint est,Iste dolore in.,Harum itaque ut commodi dolorum distinctio quae.,Corrupti architecto rem error rerum tempore. Ut delectus eum. Dolores quas error veritatis. Velit rerum delectus error qui omnis placeat dolor.,F,2017-01-09T07:45:13.794Z,1,Dejah Kub III,0,0
86,77,hic voluptatem tempore,Non molestias assumenda ratione.,Quia ducimus qui in quibusdam aut corrupti.,Quia numquam odit et hic quae animi voluptatum qui. Fugit suscipit rerum vero quis. In et eius laborum possimus dicta soluta recusandae dolorem sit.,F,2016-09-09T15:39:16.028Z,1,Miss Devyn Thiel,0,0
87,8,aut nulla ipsa,Et officia ut laboriosam fugit rerum cumque.,Autem velit aut dolor.,Rerum cupiditate quis nisi odit esse. Voluptas qui consequatur ipsa doloribus reprehenderit. Quas iure nulla ipsam tenetur et.,T,2018-11-05T17:38:20.668Z,2,Geraldine Koss,0,0
88,8,neque et saepe,Vero voluptatem fugit at dolorem molestias beatae nostrum.,Voluptate et eos hic ut doloribus.,Aspernatur dolor illo non ut exercitationem ea. Ab reprehenderit distinctio incidunt quasi et quod ut repellendus quis. Maiores totam eos asperiores molestiae ipsum. Quae omnis et dolore reiciendis qui aliquam ut saepe. Asperiores debitis dolor. Expedita autem saepe dolorum earum perferendis aut vel facilis.,T,2018-08-23T15:54:10.744Z,5,Alda Stoltenberg,0,0
89,16,suscipit et tempora,Sunt omnis error provident incidunt aperiam.,Voluptate ut recusandae quisquam minima sint molestiae aut.,Enim voluptas quibusdam consequatur et et cumque ratione modi. Tenetur quia commodi quasi. Corrupti nemo dolores voluptatem libero facere at tenetur consectetur. Velit sunt dolor rerum nam natus nisi qui.,T,2017-02-26T07:20:35.516Z,2,Gonzalo Pagac,0,0
90,2,quasi adipisci adipisci,At aut sit sed earum eligendi incidunt id veniam qui.,Eum fuga quo cupiditate quo molestias repellat.,Provident debitis in. Ad quae assumenda sit saepe officia quaerat tempora. Est rerum facere laudantium velit sint id. Est non est nulla eaque facere id.,T,2016-11-10T09:05:17.263Z,4,Ms. Manuel Erdman,0,0
91,23,voluptatem et beatae,Iusto id debitis sunt magni hic non tenetur eaque.,Et et hic dicta dolorum occaecati pariatur.,Molestias perspiciatis vero. Exercitationem magnam nihil non blanditiis. Sit ut sint nostrum ut deserunt. Facere voluptas tempora nihil reiciendis.,T,2017-10-15T06:38:23.407Z,4,Jimmy O'Keefe,0,0
92,13,et vel et,Sint debitis facilis.,Voluptas quaerat reiciendis laboriosam libero aut totam assumenda.,Dolorum cupiditate dolorem vero et distinctio omnis quia et. Sunt enim ut rerum. Quam voluptatem vel sed qui nam ad qui non earum. Saepe aliquid hic velit. Maiores id sint a quia illum qui cupiditate.,T,2016-09-16T22:26:43.887Z,4,Ofelia Dooley,0,0
93,88,quo soluta mollitia,Praesentium et id voluptatem porro tempora voluptas totam eos.,Est vel eos eos animi non.,Est in at voluptatem eius. In modi voluptatem id provident suscipit id quo repellendus. Quia tempore laborum pariatur numquam iure labore asperiores assumenda odit. Vero eos possimus facere quod fugit.,T,2018-11-25T04:07:43.096Z,1,Ms. Aurelia Ferry,0,0
94,79,et nihil magni,Voluptates ea ipsum eveniet inventore quam cupiditate quisquam ut molestias.,Voluptatem aut ratione optio ut vel expedita ex praesentium.,Nobis aliquam iusto ipsa consequatur molestiae est. Est suscipit et quia molestiae sed. Sed quos laudantium qui sint corporis. Labore reprehenderit repellat odit quis dicta impedit dignissimos qui aut. Enim velit ut.,F,2018-02-24T23:01:27.162Z,3,Anonymous,0,0
95,59,mollitia sit rerum,Corrupti voluptatem accusantium.,Recusandae enim natus cupiditate autem.,Tempora voluptas earum voluptates incidunt consequatur. Expedita quibusdam magnam sed placeat omnis nobis inventore ab saepe. Et consequatur laborum omnis odit. Quae beatae eius. Minus unde tenetur voluptas ab ut.,F,2017-06-02T09:37:34.398Z,5,Myles Schoen,0,0
96,30,sunt aspernatur perspiciatis,Voluptas neque exercitationem sit eligendi dolore rerum aliquid.,Quisquam et est.,Aliquid sint laborum eligendi fugiat sunt similique. Maxime tempore in praesentium corrupti consequatur eos. Et deleniti similique tempore. Et possimus est. Qui consequuntur iure dolore eveniet dolorum debitis. Repudiandae impedit vel est.,T,2016-08-04T23:07:05.496Z,4,Kiley Macejkovic,0,0
97,15,autem sunt consequatur,Non id aut.,Cum perferendis temporibus expedita corrupti.,In et quod ea. Rerum voluptas nostrum possimus praesentium sit voluptatibus accusamus sed. Modi libero expedita quibusdam sit excepturi voluptatibus occaecati. Vero dolores quia inventore ratione magni.,F,2018-09-18T17:44:56.535Z,2,Anonymous,0,0
98,49,praesentium vel repellendus,Iste pariatur explicabo quidem ipsum.,Eligendi vero ut consectetur laudantium quisquam.,Nesciunt dolor porro illum et. Accusamus minima accusantium autem. Vitae cupiditate possimus laboriosam autem. Recusandae ipsum quia sequi suscipit consequuntur qui omnis hic natus.,T,2018-03-04T19:37:13.441Z,2,Zita Hagenes Sr.,0,0
99,68,quia sunt et,Omnis perferendis quas ut tempore dolorum recusandae.,Fuga omnis libero facilis qui.,Quia eum blanditiis repellat. Numquam ut dignissimos accusantium vel qui. Impedit autem nulla sit nulla cupiditate maxime enim nemo est. Consequatur voluptate distinctio quaerat veritatis exercitationem eum veniam.,T,2018-04-07T04:25:17.028Z,4,Sheila Legros,0,0
100,17,et et est,Libero in explicabo ut quos id labore cum quia.,Maiores eius tenetur exercitationem corporis est laudantium accusamus ratione est.,Veritatis sequi aut labore omnis et asperiores. Eum voluptas possimus autem itaque non et. Et voluptatem qui enim non esse sint labore. Est repellendus nesciunt reprehenderit temporibus.,F,2019-02-10T00:01:48.729Z,5,Anonymous,0,0
101,46,quod minus dolor,Dolor quod praesentium amet cupiditate.,In ipsam repellendus vero qui aut voluptas doloremque.,Sed repudiandae harum. Ea aut laborum atque omnis rerum. Culpa et qui ad. Ut soluta iure non sunt voluptates qui quasi.,T,2017-10-28T21:04:42.436Z,3,Vincenza Feeney,0,0
102,52,qui quae quasi,Et accusamus explicabo error vel dolorem ratione fuga molestiae.,Ea itaque voluptatem aut velit aut.,Minima quam voluptas alias est nesciunt atque assumenda architecto debitis. Fuga nesciunt porro qui ut. Ut ex tenetur.,F,2017-08-07T23:01:04.481Z,4,Lila Dooley,0,0
103,19,expedita perspiciatis excepturi,Qui earum perspiciatis iste suscipit soluta.,Animi ab occaecati suscipit esse in eligendi amet sed ad.,Corrupti est et porro repudiandae ut accusamus impedit officiis. Aut neque neque ipsum maiores alias incidunt animi eius. Modi fuga dignissimos fuga quod sequi.,F,2017-11-04T02:26:02.032Z,1,Anonymous,0,0
104,54,inventore nam nihil,Blanditiis est pariatur modi.,Quaerat enim impedit rerum qui deleniti excepturi rerum est.,Nihil voluptatem et aliquam. Nihil in quas laborum quasi nihil tempora ut dolores. Harum quae quasi temporibus. Eius qui sit.,T,2017-12-08T06:11:04.458Z,2,Kendall Emard,0,0
105,72,quae asperiores quibusdam,Libero quam alias modi earum ipsa voluptates perferendis iure atque.,Quibusdam explicabo architecto libero veritatis fugit unde ut qui laboriosam.,Similique voluptate adipisci repudiandae. Aut totam molestias eum. Enim cupiditate soluta id repellat sit doloremque consequuntur. Sapiente rerum voluptate.,T,2017-09-19T01:55:50.352Z,5,Serenity MacGyver,0,0
106,9,corrupti optio iste,Incidunt molestiae ex unde corrupti minus dolores.,Cum aliquid adipisci.,Est omnis aperiam debitis. Eum aut omnis id asperiores. Earum rerum quis sunt voluptatem sed pariatur sed accusantium.,F,2018-05-10T12:32:43.210Z,4,Anonymous,0,0
107,44,est quia voluptatem,Culpa fuga dolore consectetur excepturi aut perferendis.,Non porro debitis aut sit ut voluptatum itaque aut nihil.,Laudantium cum architecto architecto qui asperiores debitis. Numquam cumque voluptatum doloribus. Explicabo tempore repellendus animi animi dicta voluptatem. Quis veniam nam doloremque animi voluptatum est placeat dolore.,T,2016-10-02T03:24:22.327Z,4,Murray Fisher,0,0
108,50,sed a molestiae,Omnis nesciunt enim voluptatum et molestias.,Ut aut labore nihil.,Omnis dolorum laboriosam odit aut ducimus. Voluptatem alias excepturi. Vel voluptates quia quo vel repellendus esse ut ipsum explicabo.,F,2016-10-19T05:47:50.833Z,2,Molly Yost,0,0
109,64,harum aspernatur occaecati,Delectus nemo at necessitatibus voluptatem quis cupiditate iusto et.,Aut voluptas laborum qui consectetur.,Et possimus sed aliquid qui quia architecto quaerat nostrum et. Perspiciatis molestiae eum qui magni. Suscipit ipsum laborum suscipit et quia quae voluptatum. Atque et eum nostrum ut perferendis. Tempore eius dolores consectetur nemo expedita quia sed.,F,2016-09-02T04:13:15.793Z,1,Anonymous,0,0
110,42,consequatur qui atque,Pariatur enim qui alias.,Recusandae praesentium quis tempora non non fugiat nesciunt earum qui.,Fuga similique ut. Odit officiis id dolores eaque blanditiis eligendi et architecto. Rerum necessitatibus optio animi eveniet. Incidunt est culpa et labore nihil quibusdam temporibus eum. Maxime laboriosam qui commodi alias illo est. Odio itaque ea dolores culpa officia alias fuga qui.,F,2018-02-27T05:08:56.438Z,1,Shakira Hyatt,0,0
111,83,soluta unde sit,Dicta ratione perferendis assumenda.,Sapiente nostrum veritatis omnis maxime facilis in.,Qui voluptatem voluptatibus earum autem deserunt. Explicabo rerum in similique atque magnam eius sed et et. Sit ipsum aut autem velit sequi consequatur quidem quia. Et vel ipsa quo sed deleniti enim dicta labore. Dolorem et aut et esse sit non. Et sit quo sunt aut.,T,2018-03-04T00:14:37.557Z,2,Ressie Terry,0,0
112,75,recusandae ea tenetur,Quibusdam ipsa totam maxime.,Quaerat inventore rerum.,Dicta sit similique sed. Nihil molestiae commodi. Qui enim dolor qui fugit in.,F,2018-10-21T13:37:15.315Z,4,Anonymous,0,0
113,28,ipsam doloribus error,Ex minima sed aut.,Voluptas veritatis voluptatibus quasi et quod dolorem.,Recusandae amet aliquam omnis explicabo consequatur sit facere. Dolore ipsum perspiciatis explicabo nihil quia expedita. Dolor voluptas est voluptas. Incidunt voluptas facere in quis excepturi. Quia qui perferendis molestiae voluptatibus quam sapiente et doloribus minima. Sequi laborum sapiente ab iste.,F,2018-01-31T14:37:33.378Z,5,Mylene Moore,0,0
114,77,esse assumenda similique,Harum quia ipsa.,Non pariatur animi corrupti labore.,Velit voluptas perferendis. Nobis debitis tempore repellendus. Quis sunt deserunt assumenda harum et sed soluta vitae. Error cum quo. Unde voluptatem dolorem sunt molestiae rerum minus quae provident.,T,2018-08-22T22:47:05.857Z,3,Mr. Marquis Mraz,0,0
115,27,expedita non eos,Dolor asperiores quaerat et.,Sunt velit consequatur iusto consequuntur ea repellendus inventore aut modi.,Assumenda quo quia eos nulla id quia veritatis rerum aut. Beatae autem voluptatibus rerum at ab illo sint accusantium et. Qui ut adipisci similique harum. Aperiam sit atque facere sed quasi quo eius non. Est labore architecto.,F,2016-10-05T20:01:19.444Z,3,Anonymous,0,0
116,87,velit reprehenderit esse,Rerum sed saepe.,Perferendis dolor laborum explicabo sunt quas est explicabo recusandae autem.,Consequuntur eaque voluptate eligendi. Iusto consequatur quo molestias incidunt aut. In non minus veniam nihil atque optio itaque recusandae. Et impedit qui magni id possimus minima debitis dolores ea. Suscipit est totam quas dolorum consequatur ullam qui. Ut qui tenetur doloribus quia non hic praesentium ullam enim.,T,2017-04-25T16:53:37.790Z,4,Jaylen Baumbach,0,0
117,70,id aperiam atque,Et minima fugiat magnam omnis culpa aperiam qui vel doloribus.,Sed assumenda quas esse et sunt.,Blanditiis enim nemo reprehenderit error officia possimus. Quaerat nam commodi nam recusandae. Vero sapiente commodi dolores eos recusandae ab voluptatem id adipisci.,T,2017-04-07T18:00:12.824Z,1,Mandy Keeling,0,0
118,76,corrupti placeat aut,Consectetur consectetur asperiores expedita sed qui nulla.,Est fugit quae enim.,Non corrupti aliquam ab labore. Dolore minus voluptatum ex dolores sed. Aut natus sequi quis.,F,2016-06-18T07:13:59.675Z,1,Anonymous,0,0
119,77,aliquid deserunt rerum,Tenetur et sed voluptatem sit accusamus tempore.,Maxime optio quisquam dignissimos.,Omnis vel corporis numquam pariatur pariatur. Velit aut quia natus. Corrupti nihil ipsa. Omnis pariatur est eum nesciunt ab et alias. Doloremque ullam expedita impedit fugiat dolores doloribus debitis quod velit. Placeat cum minus non perferendis dolor non explicabo.,T,2018-03-03T07:35:07.798Z,5,Lila Hermann,0,0
120,14,est consectetur quia,Inventore et consequuntur autem optio quibusdam deleniti quis aut assumenda.,Minus maiores cupiditate sed.,Corrupti quis esse. Voluptatem possimus est quis repellendus ullam sed vero unde provident. Dolores eaque facere nemo. Nulla maiores consequatur quo. Est sit alias incidunt. Tempore occaecati soluta voluptas nulla pariatur vel molestiae corrupti.,F,2016-06-03T05:29:44.132Z,3,Daniella Koss IV,0,0
121,17,et praesentium voluptas,Praesentium sapiente non ad voluptatem non hic magnam.,Optio eos nostrum.,Qui quia voluptatem praesentium quo rerum voluptatem error. Qui ab et nesciunt consequatur quaerat pariatur ut et. Distinctio molestiae velit.,F,2016-08-17T12:03:00.565Z,2,Anonymous,0,0
122,78,tenetur rerum magnam,Rem ex beatae reprehenderit molestiae possimus voluptatem pariatur nobis.,Dicta aliquam voluptas culpa sit laboriosam.,Et inventore consectetur. Quaerat natus praesentium nam quia qui officia id sequi. Sit ipsam aspernatur nobis minus sit qui velit praesentium ut. Id fugiat porro velit. Nobis et sunt laboriosam.,T,2016-10-09T01:03:17.229Z,1,Peter Robel,0,0
123,56,nostrum saepe dolor,Mollitia quos accusamus.,Et sed et qui.,Qui et officia aut debitis ut. Dolorem et et in quod rem aliquid. In repellendus cum quae nostrum dolor maiores sed. Dolore quas deleniti. At esse qui unde.,F,2018-01-05T20:09:05.164Z,2,Deon Moore,0,0
